base_ym,dpro_tgt_perd_val,cust_ctg_type,cust_class,sex_type,age,efct_svc_count,dt_stop_yn,npay_yn,r3m_avg_bill_amt,r3m_A_avg_arpu_amt,r3m_B_avg_arpu_amt,r6m_A_avg_arpu_amt,r6m_B_avg_arpu_amt,termination_yn
202006,20200630,10001,G,F,31,1,N,N,18449.6666,2767.44999,9791.92,0,10076.2866,N
202006,20200630,10001,C,F,60,1,N,Y,2550,2145,0,2151,0,N
202006,20200630,10001,D,F,13,1,N,N,6693.0666,1003.95999,3397.6666,0,3332.4,N
202006,20200630,10001,D,M,59,2,N,N,4498.4,4242.6666,0,4253.6666,0,N
202006,20200630,10001,D,M,27,0,N,N,6238.2,1871.46,3742.92,0,0,Y
202006,20200630,10001,C,M,57,1,N,N,1860,1716,0,2323.1042,0,N
202006,20200630,10001,C,M,62,1,Y,Y,728.7,471,0,477,0,N
202006,20200630,10001,G,M,45,1,N,N,15640.8,2346.12,7274,0,8156.6424,N
202006,20200630,10001,D,M,12,1,N,N,4362,0,3601.8,0,3599.8,N
202006,20200630,10001,C,M,49,0,N,N,12556.4,3766.92,7533.84,0,0,Y
202006,20200630,10001,C,M,62,5,N,N,10784.40022,9804.0002,0,9689.3332,0,N
202006,20200630,10001,E,M,22,1,N,N,9394.3334,1409.15001,6115.5434,0,6081.2716,N
202006,20200630,10001,G,F,45,1,N,N,14275.6333,2141.344995,8724.2814,0,8717.848,N
202006,20200630,10001,D,F,13,1,N,N,7596,1139.4,6001.6,0,5999.4666,N
202006,20200630,10001,G,M,65,4,N,N,25829.8667,3621.3332,8935.6666,3629.5334,8933.5334,N
202006,20200630,10001,D,M,62,2,N,N,5128.05326,1698,2963.8666,1704,3039.1,N
202006,20200630,10001,C,M,24,1,N,Y,300,90,180,0,0,Y
202006,20200630,10001,F,M,56,1,N,N,14248.3334,2174.6001,8549.00004,2174.3001,0,N
202006,20200630,10001,H,F,56,1,N,N,18936.1334,2840.42001,6016.2804,0,6014.2804,N
202006,20200630,10001,G,M,68,3,N,N,12398.61315,2334.9999,8936.4666,2253.5001,8236,N
202006,20200630,10001,C,M,38,0,N,Y,300,90,180,0,0,Y
202006,20200630,10001,_,F,68,0,N,N,2209.3,0,2069.822,0,2015.6948,N
202006,20200630,10001,E,F,57,2,N,N,10286.2666,0,8914.9666,0,7747.6334,N
202006,20200630,10001,D,F,55,2,N,N,6711.8,2062.4,0,2082.8668,0,N
202006,20200630,10001,G,F,34,1,N,Y,14375.2667,2156.290005,9280.6666,0,9290.7,N
202006,20200630,10001,D,F,42,1,N,Y,8590.2,0,8240.0666,0,7952.2,N
202006,20200630,10001,H,M,55,1,N,N,16108.0666,2416.20999,7106.9196,0,6722.596,N
202006,20200630,10001,G,M,35,1,N,N,18626.6666,2793.99999,9562.4666,0,8928.3334,N
202006,20200630,10001,_,M,60,1,N,N,297.3,44.595,30.3,0,26.625,N
202006,20200630,10001,G,F,31,1,N,N,14255.41326,0,12959.4666,0,13518.7334,N
202006,20200630,10001,D,F,51,1,N,N,4797,1050.6,2878.2,1022.6001,0,N
202006,20200630,10001,D,M,41,1,N,N,5100,0,4902,0,4900,N
202006,20200630,10001,E,M,57,1,N,N,18052.1334,1790.7,2994.9,1840.4499,2991.9999,N
202006,20200630,10001,C,M,67,1,N,N,1615.5,1446.9999,0,1533.5001,0,N
202006,20200630,10001,E,M,33,1,N,N,30612.1333,4591.819995,8451.92,0,7655.6534,N
202006,20200630,10001,G,F,38,1,N,Y,11230.1667,1684.525005,8784.9334,0,9170.7666,N
202006,20200630,10001,F,M,51,3,N,N,14467.2666,2261.9001,8680.35996,2333.6502,0,N
202006,20200630,10001,E,M,54,1,N,N,5607.8,0,5250.7334,0,5248.8666,N
202006,20200630,10001,E,M,56,1,N,Y,9771,1465.65,4402,0,4400,N
202006,20200630,10001,E,F,67,1,N,N,2970.19008,2700.1728,0,3746.8998,0,N
202006,20200630,10001,D,F,18,1,N,N,17089.8,2563.47,9810.4,0,10478.1778,N
202006,20200630,10001,E,F,60,1,N,N,8777.5334,0,8375.2414,0,8143.9914,N
202006,20200630,10001,G,M,28,1,N,N,13743.6,0,12545.6,0,12543.6,N
202006,20200630,10010,_,_,_,4,N,N,49486.6333,10303.6666,29691.97998,10298.6666,0,N
202006,20200630,10001,C,F,69,1,N,N,2200,0,2002,0,2342.7,N
202006,20200630,10001,_,M,33,1,N,N,538.1001,80.715015,241.1001,0,344.0001,N
202006,20200630,10001,H,M,78,1,N,Y,18672.4,2800.86,14576.9458,0,14808.7416,N
202006,20200630,10001,E,F,27,1,N,N,17015.6666,2552.34999,8538.0746,0,8830.3414,N
202006,20200630,10001,D,F,66,3,N,N,9187.7334,4878.6666,0,4913.3334,0,N
202006,20200630,10001,G,F,28,1,N,N,13072.6333,0,10616.0666,0,9549.8,N
202006,20200630,10001,E,F,41,1,N,N,14602,2190.3,5761.8,0,6302.6666,N
202006,20200630,10001,D,F,69,3,Y,Y,1515.9999,227.399985,1203,0,1193.1999,N
202006,20200630,10001,G,F,50,1,N,N,15657.6333,2348.644995,7003.5366,0,7440.6034,N
202006,20200630,10001,F,M,47,1,N,N,13780,0,13442.008,0,13440.008,N
202006,20200630,10001,F,F,57,2,N,N,11896.0333,1803,5604.6,1980,5505.9334,N
202006,20200630,10001,F,F,33,1,N,Y,10035.7667,1505.365005,6048.0666,0,6045.9666,N
202006,20200630,10001,G,F,20,1,N,N,17433,2614.95,7192,0,7476.6666,N
202006,20200630,10001,C,F,45,2,Y,Y,5792.0666,2865.2666,2501.9334,2834.3,2499.9,N
202006,20200630,10001,D,F,64,1,N,N,6700,0,6470,0,6464.244,N
202006,20200630,10001,C,M,66,1,N,N,1020,707.7999,0,682.1499,0,N
202006,20200630,10001,C,M,54,1,N,N,2371.7001,2279.0001,0,2364,0,N
202006,20200630,10001,C,F,84,1,N,N,2073.6,0,1776.6,0,1744.5,N
202006,20200630,10001,D,M,10,1,N,N,3800,0,3602,0,3600,N
202006,20200630,10001,G,M,47,1,N,N,14066.8,2110.02,9910.6118,0,9908.6118,N
202006,20200630,10001,E,F,39,1,N,N,13479.2,2021.88,5149.6,0,5158.9666,N
202006,20200630,10001,F,M,39,1,N,N,11966.3333,6875.2,0,8902.2334,0,N
202006,20200630,10001,D,M,48,1,N,N,9864.6,1479.69,4455.8,0,4453.7,N
202006,20200630,10001,E,F,38,2,N,N,8252.7334,333.9999,2047.8334,344.0001,2044.7166,N
202006,20200630,10001,G,M,21,1,N,N,15804.6333,2370.694995,7622.7334,0,7659.8334,N
202006,20200630,10001,_,M,63,0,N,N,2981.8,894.54,1789.08,0,0,Y
202006,20200630,10001,_,F,35,1,N,N,300,90,180,0,21.6,N
202006,20200630,10001,D,M,55,1,N,N,7060.0666,0,6862.0666,0,6775.8,N
202006,20200630,10001,C,M,73,1,N,N,5773.53326,5248.6666,0,3411.6,0,N
202006,20200630,10001,G,F,26,1,N,Y,10480.8666,1572.12999,1487.7,0,2124.7666,N
202006,20200630,10001,D,M,49,2,N,N,3685.6,0,3487.6,0,3485.6,N
202006,20200630,10001,D,F,55,1,N,N,11924.0667,1788.610005,6682.577,0,6680.577,N
202006,20200630,10001,E,M,20,1,N,N,17025.6,2553.84,4181.3566,0,4772.3116,N
202006,20200630,10001,G,M,39,1,N,N,18048.50586,0,16407.7326,0,13712.967,N
202006,20200630,10001,E,F,62,1,N,N,10919.9334,0,10555.9334,0,9676.8334,N
202006,20200630,10001,G,M,55,3,N,N,17243.2,1188,13647.184,1194,13541.0506,N
202006,20200630,10001,D,F,38,0,N,N,4714.6,1414.38,2828.76,0,0,Y
202006,20200630,10001,G,F,58,1,N,N,12380,0,12042.008,0,14433.3414,N
202006,20200630,10001,G,F,33,1,N,N,13999.5334,2099.93001,4784.0666,0,4779.8334,N
202006,20200630,10001,G,F,27,1,N,N,12758.6,0,11211,0,11209,N
202006,20200630,10001,F,F,56,1,N,N,15896.9334,408.9,9538.16004,1215.3999,0,N
202006,20200630,10001,F,F,43,1,N,N,13659.1334,2048.87001,4018.4,0,4323.0334,N
202006,20200630,10001,C,M,50,1,N,N,2175.6666,652.69998,1305.39996,0,0,Y
202006,20200630,10001,C,F,59,1,N,Y,1212,1002,0,1025.0001,0,N
202006,20200630,10005,_,_,_,0,N,N,300,90,180,2011.0506,0,N
202006,20200630,10001,D,M,22,1,N,N,13815.2,2072.28,3970.6,0,3968.6,N
202006,20200630,10001,_,M,15,0,N,N,6089.6666,0,5891.0666,0,6334.5334,N
202006,20200630,10001,G,M,28,1,N,N,11155.6,1673.34,4706,0,4704,N
202006,20200630,10001,F,M,49,1,N,N,16068.4,2410.26,8965.372,0,8963.372,N
202006,20200630,10010,_,_,_,2,N,N,9000.5334,2447.7334,5400.32004,2451.1042,0,N
202006,20200630,10001,G,M,38,1,N,N,10618.7667,1592.815005,6017,0,6064.8,N
202006,20200630,10005,C,_,_,1,N,Y,1927.2999,1790.0001,0,1805.0001,0,N
202006,20200630,10001,C,F,81,3,N,Y,2288.1,2187,0,2193,0,N
202006,20200630,10001,D,M,30,0,N,N,6140,1842,3684,0,0,Y
202006,20200630,10001,G,M,41,1,N,N,18693.8,2804.07,8633.8,0,8631.8,N
202006,20200630,10001,D,F,69,2,N,N,5290.0666,793.50999,3440.6,0,3177.2666,N
202006,20200630,10001,D,M,28,1,N,N,7780,0,7582,0,8095.0024,N
202006,20200630,10010,_,_,_,7,N,N,13037.5667,11553.9667,0,11560.5499,0,N
202006,20200630,10001,_,_,_,1,N,Y,300,90,180,0,0,Y
202006,20200630,10001,C,M,51,1,N,N,3020.7334,0,2822.7334,0,2859.1666,N
202006,20200630,10001,_,F,64,0,N,Y,9011.2666,2703.37998,5406.75996,0,0,Y
202006,20200630,10001,_,M,38,1,N,Y,18114.5334,2717.18001,2123.8,0,3443.9666,N
202006,20200630,10001,C,M,39,0,N,N,7810,2343,4686,0,0,Y
202006,20200630,10001,D,M,47,1,N,Y,4078.2,0,3660.6666,0,3671.1,N
202006,20200630,10001,D,M,28,0,N,N,6209.2,1862.76,3725.52,0,0,Y
202006,20200630,10001,C,F,48,1,N,N,2596.2999,2526,0,2565,0,N
202006,20200630,10001,_,M,23,1,N,N,1452.33,0,1320.3,0,1231.5216,N
202006,20200630,10001,C,M,64,1,N,N,1188.9,978,0,984,0,N
202006,20200630,10001,C,F,45,1,N,N,1396.2,1206,0,1212,0,N
202006,20200630,10005,C,_,_,1,N,N,1827.3,1680,0,1683,0,N
202006,20200630,10001,E,F,62,1,N,N,7998,1199.7,5291.008,0,5311.4846,N
202006,20200630,10005,E,_,_,2,N,N,7926,2400.6666,0,2405,0,N
202006,20200630,10001,G,M,54,2,N,N,13556.4667,1386,8248.6334,1379.7501,8381.5834,N
202006,20200630,10001,E,F,42,2,N,N,7938.8666,0,7740.8666,0,7419.4666,N
202006,20200630,10001,G,M,47,4,N,N,22090.8667,1869.9999,10556.708,1106.0001,10560.408,N
202006,20200630,10001,D,M,26,1,N,N,7161.2666,0,6636.7334,0,6634.6666,N
202006,20200630,10001,F,F,34,2,N,Y,18614.6,406.4001,6708.2534,360.8001,5546.92,N
202006,20200630,10001,C,F,18,1,N,N,3078.24,0,2798.4,0,2795.4,N
202006,20200630,10001,G,F,32,1,N,Y,52352.6,7852.89,36744.7333,0,21453.7359,N
202006,20200630,10001,E,F,23,1,N,N,5189,0,4991,0,5822.3334,N
202006,20200630,10001,E,M,40,0,N,N,9844.2,2953.26,5906.52,0,0,Y
202006,20200630,10001,F,M,19,1,N,N,6717.7561,0,6107.051,0,10086.3804,N
202006,20200630,10001,D,M,62,1,N,N,5581.8,1290,3349.08,1296,0,N
202006,20200630,10001,_,M,26,1,N,N,5380,0,5182,0,5179.9666,N
202006,20200630,10001,D,F,79,2,N,N,9593.91521,2522.0001,6199.741,2528.0001,6018.0834,N
202006,20200630,10001,C,F,54,1,N,N,1930.1001,1793.0001,0,1751.0001,0,N
202006,20200630,10001,D,M,44,0,N,N,7561.8,5435.8,0,5367.5668,0,N
202006,20200630,10001,D,M,20,1,N,N,5986.6666,0,5788.6666,0,5593.2,N
202006,20200630,10001,G,M,25,1,N,N,14081.5,2112.225,7741.5334,0,7247.1666,N
202006,20200630,10005,C,_,_,1,N,N,9093.6,1926.0999,5456.16,14820.0356,0,N
202006,20200630,10010,_,_,_,4,N,N,19372.7334,16369.3334,0,17993.9666,0,N
202006,20200630,10001,D,M,10,1,N,N,4000,0,3802,0,3800,N
202006,20200630,10001,G,F,27,1,N,N,12810,0,10708.6666,0,10089.9,N
202006,20200630,10001,G,M,31,1,N,N,12330.12,0,11209.2,0,12116.6334,N
202006,20200630,10001,G,F,59,1,N,N,11254.4666,1688.16999,6020.9334,0,6019.3666,N
202006,20200630,10001,D,F,49,2,N,N,9880.6666,993.3999,4126.4,1057.7499,4124.4,N
202006,20200630,10001,D,F,24,1,N,N,10060,1509,2493.3,0,2615.3001,N
202006,20200630,10001,C,F,68,1,N,N,2055.7334,2041.3334,0,2677.7001,0,N
202006,20200630,10001,E,F,25,1,N,N,6997.0666,0,6239.0666,0,6297.3,N
202006,20200630,10001,G,M,24,1,N,N,13143.6,0,12545.6,0,12543.6,N
202006,20200630,10005,D,_,_,4,N,N,10016.3334,9876.4666,0,9825.1,0,N
202006,20200630,10001,G,M,58,1,N,N,14265.9334,2139.89001,9321.6666,0,9301.6666,N
202006,20200630,10001,C,M,39,0,N,N,300,90,180,0,0,Y
202006,20200630,10001,D,F,38,2,N,Y,21191.7667,3178.765005,6408.2,0,5834.1834,N
202006,20200630,10001,G,F,60,1,N,N,7704.7334,1155.71001,4501.4,0,4499.5334,N
202006,20200630,10001,E,F,66,1,N,N,9064.2666,2719.27998,5438.55996,0,0,Y
202006,20200630,10010,_,_,_,817,Y,Y,4363255.767,37970.7998,2617953.46,37654.0566,0,N
202006,20200630,10010,_,_,_,2,N,N,6078.4666,2021.2666,0,2020.8,0,N
202006,20200630,10001,E,F,60,1,N,Y,9036.4,0,8056.9374,0,8077.0374,N
202006,20200630,10001,G,F,28,1,N,N,14733.8666,0,12681.99,0,12857.676,N
202006,20200630,10005,D,_,_,0,N,Y,6045.5334,1813.66002,3627.32004,0,0,Y
202006,20200630,10001,D,F,67,2,N,N,6297.39,1221,4503.9,1229.0001,4288.25,N
202006,20200630,10001,G,F,61,1,N,Y,79795.6333,11969.345,19923.6429,0,19922.6429,N
202006,20200630,10001,C,M,58,1,N,N,1889.1,1748.0001,0,1650.9999,0,N
202006,20200630,10001,E,M,47,0,N,N,8485.4,2545.62,5091.24,0,0,Y
202006,20200630,10001,G,F,52,2,N,N,12300.6666,1813.8999,5156.6,1833.3501,4590.0666,N
202006,20200630,10001,_,F,76,1,N,N,2400,0,2103,0,2100,N
202006,20200630,10001,G,M,54,1,N,N,13243.5333,1986.529995,7862.8666,0,8893.6,N
202006,20200630,10001,F,F,37,1,N,N,15275.2,2291.28,7719.6,0,7850.3334,N
202006,20200630,10001,H,F,28,1,N,N,19213.3334,0,18182,0,18233.2224,N
202006,20200630,10001,E,M,47,1,N,Y,18228.7334,2734.31001,7255.5334,0,6637.7334,N
202006,20200630,10001,C,M,77,1,N,N,1867.2999,1724.0001,0,1740,0,N
202006,20200630,10001,_,F,31,0,N,N,296.4,88.92,177.84,0,0,Y
202006,20200630,10001,H,M,40,3,N,N,16189.3333,2428.399995,11726.7266,0,10958.4966,N
202006,20200630,10001,D,M,65,1,N,N,7652.0666,2745,0,1761,0,N
202006,20200630,10001,D,M,83,1,N,N,5823.6,1684.1001,3494.16,1741.5501,0,N
202006,20200630,10001,C,F,8,2,N,N,2813.9334,0,2615.9334,0,2596.9666,N
202006,20200630,10001,D,F,50,0,N,N,6271.6666,1881.49998,3762.99996,0,9020.4482,N
202006,20200630,10001,C,F,68,2,N,N,3584.9,1257,2002,1265.6001,2791.35,N
202006,20200630,10001,C,M,69,1,N,N,2200,0,2002,0,2000,N
202006,20200630,10001,_,F,42,1,N,N,9347.32326,0,8497.5666,0,8541.7834,N
202006,20200630,10001,_,M,40,0,N,N,300,90,180,0,1238.7867,N
202006,20200630,10001,G,M,48,5,N,N,19491.7,2100.7334,11564.8,2058.9334,11821.1,N
202006,20200630,10001,H,M,36,3,N,N,14230.04,0,12936.4,0,12938,N
202006,20200630,10001,G,F,24,2,N,N,62003.4,9300.51,7980.5174,0,8187.1836,N
202006,20200630,10001,G,M,32,4,N,Y,20750.9667,3273.6666,16581.8234,3305.0334,15071.9616,N
202006,20200630,10001,D,F,37,1,N,Y,6267.8,0,6001.8,0,5999.7334,N
202006,20200630,10001,G,M,24,2,N,Y,16680.6333,0,14580.3914,0,14001.3464,N
202006,20200630,10001,F,F,51,3,N,N,12120.95698,784.5,10234.5518,792.6999,10232.5518,N
202006,20200630,10001,D,F,60,1,N,N,7120.3334,1068.05001,5677.5334,0,5686.5666,N
202006,20200630,10001,D,F,6,1,N,N,3741.73316,0,3401.5756,0,3399.5756,N
202006,20200630,10001,_,M,48,1,N,Y,300,90,180,0,0,Y
202006,20200630,10001,C,F,72,1,N,Y,3058.87989,0,2780.7999,0,2852.9499,N
202006,20200630,10001,F,F,26,0,N,Y,19193.2666,2878.98999,14346.8,0,13113.8,N
202006,20200630,10001,F,M,40,3,N,N,13346.6,1875.3,8930.8334,1584.8499,8985.0166,N
202006,20200630,10001,G,M,46,1,N,N,13502.4666,2025.36999,6497.3166,0,6490.85,N
202006,20200630,10001,C,M,58,2,N,N,2942.7,2907,0,2913,0,N
202006,20200630,10001,E,M,38,0,N,N,8732.0666,2619.61998,5239.23996,0,0,Y
202006,20200630,10001,_,F,63,0,N,N,7041.3816,0,6401.256,0,6417.9666,N
202006,20200630,10001,D,F,76,1,N,N,5651,0,5033,0,4931,N
202006,20200630,10001,C,M,83,1,N,N,2572.7001,2464.5,0,2802.75,0,N
202006,20200630,10001,C,F,68,1,N,N,2200,0,2002,0,2000,N
202006,20200630,10001,G,F,24,1,N,N,19082.2666,2862.33999,11868.0334,0,11904.1166,N
202006,20200630,10001,D,M,16,1,N,N,6465.4,0,6267.4,0,6265.4,N
202006,20200630,10001,C,F,24,1,N,Y,8668.5334,1300.28001,2473.1001,0,2001.6,N
202006,20200630,10001,F,F,50,1,N,N,13204.9334,1980.74001,5311.2,0,5279.8,N
202006,20200630,10001,D,M,53,0,N,N,4743.6,1423.08,2846.16,0,0,Y
202006,20200630,10001,E,M,64,1,N,N,9180,0,8982,0,8980,N
202006,20200630,10001,F,M,37,1,N,N,17804.8666,2670.72999,13402.4334,0,13390.2166,N
202006,20200630,10001,E,F,55,2,N,N,11438.4,2224.2999,6873.9978,2245.1499,6815.5184,N
202006,20200630,10001,H,M,40,1,N,N,15839,2375.85,7432.2,0,8255.6334,N
202006,20200630,10001,C,F,70,1,N,N,1975.5999,1842.9999,0,1896.8001,0,N
202006,20200630,10001,G,F,20,1,N,N,12180,0,11982,0,10932.65,N
202006,20200630,10001,G,F,47,4,N,N,17540.4666,2235,4208.4334,3628.5332,4267.7834,N
202006,20200630,10001,F,M,53,1,N,N,11052.9333,1657.939995,834.9999,0,3309.4334,N
202006,20200630,10005,C,_,_,2,N,N,2763.93326,2512.6666,0,2545,0,N
202006,20200630,10001,D,M,57,1,N,N,8318.2,326.1,4990.92,332.1,0,N
202006,20200630,10001,F,F,50,1,N,N,15835.6666,2375.34999,7910.0666,0,7907.8334,N
202006,20200630,10001,C,M,61,1,N,Y,1488.9999,1305.3999,0,1314.3999,0,N
202006,20200630,10001,G,M,37,1,N,N,15970.4,2395.56,8963.9334,0,11801.8666,N
202006,20200630,10001,D,F,51,1,N,N,14580,0,14382,0,13141.2334,N
202006,20200630,10001,C,M,62,1,N,N,3146.6666,0,2948.6666,0,3159.9666,N
202006,20200630,10001,G,M,51,3,N,N,10332.4,1549.86,8183.8,0,8501.8,N
202006,20200630,10001,F,M,57,1,N,N,15485.0666,347.0001,9291.03996,354.9999,0,N
202006,20200630,10001,D,M,66,1,N,N,4004.2666,0,3696.8666,0,3702.8334,N
202006,20200630,10001,C,M,66,1,N,N,2036.4,1910.0001,0,2244.9999,0,N
202006,20200630,10001,D,F,25,1,N,N,15612.8,2341.92,6001.2,0,6504.6666,N
202006,20200630,10001,D,M,20,1,N,N,6200,0,6002,0,5624.7666,N
202006,20200630,10001,D,F,66,1,N,N,9976.1334,1496.42001,6731.9334,0,7189.4666,N
202006,20200630,10001,_,M,20,1,N,Y,3012,451.8,2401.9334,0,2405.107,N
202006,20200630,10001,C,F,45,1,N,Y,300,90,180,0,0,Y
202006,20200630,10001,F,F,26,1,N,N,14327.8666,0,12537.2,0,11657,N
202006,20200630,10001,D,M,64,1,N,N,3861.8,0,3663.8,0,3661.8,N
202006,20200630,10001,G,M,47,0,N,N,19540,5862,11724,0,0,Y
202006,20200630,10001,C,F,75,1,N,N,1417.2,1229.0001,0,1273.4001,0,N
202006,20200630,10001,D,F,42,1,N,N,12025.5334,1803.83001,1724.6001,0,2360.0001,N
202006,20200630,10001,D,M,18,1,N,N,6180,0,5982,0,5980,N
202006,20200630,10001,E,F,51,1,N,N,8699.2666,1304.88999,6006.4666,0,6001.9666,N
202006,20200630,10001,C,M,56,1,N,N,1290.9,1089.9999,0,1160.0001,0,N
202006,20200630,10001,E,M,46,1,N,N,8189.6,1228.44,4639.2666,0,5314.8334,N
202006,20200630,10001,H,F,21,1,N,N,18511.60674,0,16828.7334,0,16826.8666,N
202006,20200630,10001,G,M,30,1,N,N,14705.6,2205.84,11085.2,0,11041.4,N
202006,20200630,10001,F,F,58,2,N,N,14238.2,1795.1001,9982,1826.1501,9980.3916,N
202006,20200630,10005,D,F,91,2,N,N,6100.30674,5545.7334,0,5747,0,N
202006,20200630,10001,F,F,52,4,N,N,14750.8,6737.8666,0,6612.4334,0,N
202006,20200630,10010,_,_,_,1,N,N,4953.8666,1309.7001,2972.31996,1319.6499,0,N
202006,20200630,10001,G,F,41,3,Y,N,13134.4333,918.5001,10570.1334,1001.3001,10401.4334,N
202006,20200630,10001,C,M,66,3,N,N,3619.58652,3290.5332,0,3560.3334,0,N
202006,20200630,10001,G,F,20,1,N,N,12772.4333,1915.864995,6288.3666,0,6716.1834,N
202006,20200630,10001,E,F,59,1,N,N,7985.4,0,7787.4,0,7785.4,N
202006,20200630,10001,C,M,35,1,N,Y,3067.5447,1737.0999,1051.5771,1747.7001,1049.7483,N
202006,20200630,10010,_,_,_,7,N,N,18219.3333,8796.0666,0,8791.8,0,N
202006,20200630,10001,D,M,46,1,N,N,6012.6,901.89,4614.6,0,5996.3,N
202006,20200630,10001,D,F,26,1,N,N,13136.9334,1970.54001,8933.2974,0,8931.164,N
202006,20200630,10001,D,M,55,1,N,N,7592.5334,2496,0,2444.0001,0,N
202006,20200630,10001,C,F,77,1,N,N,1690.1001,1529.0001,0,1472.4999,0,N
202006,20200630,10001,G,F,42,2,N,N,10243.8,1536.57,3015.088,0,3013.088,N
202006,20200630,10001,E,M,61,0,N,N,8971.8,2691.54,5383.08,0,0,Y
202006,20200630,10001,E,M,23,2,N,N,9575.4666,1436.31999,6620.6334,0,6337.9832,N
202006,20200630,10001,D,F,16,1,N,Y,16978.6666,2546.79999,3042.6,0,3034.8334,N
202006,20200630,10001,D,M,34,0,N,N,8038.7334,2411.62002,4823.24004,0,0,Y
202006,20200630,10001,E,M,58,1,N,N,5340,0,5142,0,5150,N
202006,20200630,10001,C,F,20,1,N,N,300,90,180,0,0,Y
202006,20200630,10001,G,M,60,1,N,Y,19974.1334,2996.12001,7281.5334,0,7943.5334,N
202006,20200630,10001,E,M,45,1,N,N,11357.3334,1703.60001,6683.4,0,7241.9666,N
202006,20200630,10001,D,F,15,1,N,N,7848.8666,1177.32999,3041.4334,0,3241.05,N
202006,20200630,10001,E,F,59,1,N,N,12421,1863.15,5250.6,0,5248.8334,N
202006,20200630,10001,C,F,51,1,N,N,7842.3334,276,4705.40004,282,0,N
202006,20200630,10005,D,_,_,1,N,N,6323,2462.7507,0,2259.8319,0,N
202006,20200630,10001,C,F,37,0,N,N,5560,1668,3336,0,0,Y
202006,20200630,10001,E,M,49,1,N,Y,12288.60897,2190.9999,8980.4628,1965,8978.1304,N
202006,20200630,10001,C,M,29,1,N,N,300,90,180,0,0,Y
202006,20200630,10001,C,M,25,1,Y,N,10381.6666,1557.24999,4051.7334,0,3387.5082,N
202006,20200630,10001,G,M,26,1,N,N,15874.1334,2381.12001,6572.8,0,6570.8,N
202006,20200630,10001,D,M,82,3,N,N,6442.70011,1055.0001,4802,1113.9999,4800,N
202006,20200630,10001,G,F,60,1,N,N,10753.6667,1613.050005,7300.1334,0,7294.0666,N
202006,20200630,10001,D,F,62,1,N,N,8127.2666,337.8999,4876.35996,344.0001,0,N
202006,20200630,10001,D,F,50,1,N,N,300,90,180,0,0,Y
202006,20200630,10001,G,M,67,3,N,N,12744.3334,1403.7999,8327.6,1360.4001,8325.6,N
202006,20200630,10001,_,M,23,0,N,N,300,90,180,0,11456.8512,N
202006,20200630,10001,C,F,42,2,N,N,4524.2,4301.2,0,4218.9,0,N
202006,20200630,10001,F,F,50,3,N,N,13523.8333,276.9,6502.5414,282.9,6320.0414,N
202006,20200630,10001,G,M,27,1,N,Y,16021.0667,2403.160005,8227.6666,0,9639.7,N
202006,20200630,10001,E,M,66,4,N,N,10612.9333,2782.0002,6939.2,2095,6414.8666,N
202006,20200630,10001,F,M,59,2,N,N,17484.9334,1008.0999,7322.9334,1019.3499,7313.3334,N
202006,20200630,10001,C,M,79,1,N,N,4060,609,3188.2666,0,3186.2334,N
202006,20200630,10001,D,M,47,0,N,N,5120,1536,3072,0,0,Y
202006,20200630,10001,D,F,61,1,N,N,4400,0,4202,0,4200,N
202006,20200630,10001,D,M,42,3,N,N,10023.08989,6428,2683.8999,4936.3334,2643.6,N
202006,20200630,10001,G,F,55,1,N,N,14653.0666,2197.95999,5941.8,0,5953.1,N
202006,20200630,10001,_,M,20,1,N,N,300,90,180,0,0,Y
202006,20200630,10001,D,F,47,0,N,N,5460.6,1638.18,3276.36,0,0,Y
202006,20200630,10001,D,M,35,1,N,N,6200,0,6002,0,6000,N
202006,20200630,10001,G,M,40,1,N,Y,28649.3,4297.395,2483.0499,0,8880.27,N
202006,20200630,10001,C,M,50,1,N,Y,1860,1716,0,1722,0,N
202006,20200630,10001,F,F,49,1,N,N,25596.7,3839.505,8763.5334,0,7507.0766,N
202006,20200630,10001,_,M,_,0,N,N,300,90,180,0,0,Y
202006,20200630,10001,G,F,33,1,N,N,13075.8666,0,12762.2834,0,12734.7416,N
202006,20200630,10001,C,M,83,1,N,N,1410,1221,0,1230.5001,0,N
202006,20200630,10001,G,F,27,1,N,N,19250.8,2887.62,6274.6,0,6272.6,N
202006,20200630,10001,D,M,43,0,N,Y,7984.9334,2395.48002,4790.96004,0,0,Y
202006,20200630,10001,D,M,49,2,N,N,6068.5334,3185.8362,0,3149.8052,0,N
202006,20200630,10001,_,F,63,0,N,N,1321.254,0,1201.14,0,1306.8702,N
202006,20200630,10001,E,F,49,1,N,N,18650,2797.5,6902,0,6943.9334,N
202006,20200630,10001,D,F,63,1,N,N,4649.1334,0,4451.1334,0,4457.6,N
202006,20200630,10001,C,F,77,2,N,N,3706.19315,1236.9999,2132.2666,1227.5001,2250.9,N
202006,20200630,10001,F,F,47,1,N,Y,16330.4,2449.56,8994.5666,0,9722.15,N
202006,20200630,10010,_,_,_,0,N,N,10380,3114,6228,0,0,Y
202006,20200630,10001,D,F,84,1,N,N,4281.1334,0,3793.8666,0,3785.4,N
202006,20200630,10001,_,F,27,1,Y,N,3583.6666,0,3385.6666,0,4393.0334,N
202006,20200630,10001,D,F,15,1,N,N,5180,0,4982,0,4980,N
